"match_id","date","season","home_team","away_team","result","home_goals","away_goals","home_last5_win_pct","away_last5_win_pct","home_form","away_form","home_streak","away_streak","home_avg_goals_scored","away_avg_goals_scored","home_avg_goals_conceded","away_avg_goals_conceded","home_shots_avg","away_shots_avg","home_corners_avg","away_corners_avg","home_cards_avg","away_cards_avg","home_league_position","away_league_position","home_is_favorite","bet_odds_home","bet_odds_draw","bet_odds_away"
"20230403-Albacete-LasPalmas",2023-04-03,"22_23","Albacete","Las Palmas","A",1,2,0.2,0.2,1.2,1.2,0,0,1,1.2,1,1.4,11,15,5.6,5.6,2.6,2.8,6,5,1,2.3,2.8,3.1
"20230407-Lugo-Tenerife",2023-04-07,"22_23","Lugo","Tenerife","D",0,0,0,0.2,0.8,1,0,0,0.2,1,0.6,0.8,9.6,11,3.4,5.6,3,3.4,22,12,0,4.5,3.1,1.91
"20230407-VillarrealB-Malaga",2023-04-07,"22_23","Villarreal B","Malaga","A",1,2,0.4,0.2,1.8,1,0,0,1.4,0.8,0.6,0.8,13,11.4,4.4,4.4,2.2,2.4,9,20,1,2.1,3.25,3.75
"20230408-Zaragoza-Granada",2023-04-08,"22_23","Zaragoza","Granada","H",1,0,0.2,0.6,1.4,2,0,0,1.2,1.6,0.6,1,9.4,11.6,3.8,4.6,2.2,2.4,15,3,0,2.8,3,2.75
"20230408-Ibiza-SpGijon",2023-04-08,"22_23","Ibiza","Sp Gijon","A",1,3,0.4,0.2,1.8,1,0,1,1.4,1.2,0.8,1.4,9.6,10,3.4,5.6,4.2,2.8,21,15,1,2.7,3,2.9
"20230408-Santander-Albacete",2023-04-08,"22_23","Santander","Albacete","H",4,1,0.2,0.2,1,1,0,0,0.8,1,1,1.2,14,13,5.4,5.2,3,2.6,18,6,1,2.5,2.9,3.1
"20230409-Cartagena-Mirandes",2023-04-09,"22_23","Cartagena","Mirandes","H",1,0,0.6,0.4,1.8,1.6,2,0,2,1.8,1.8,1.6,11.6,12.8,4,4.4,3.6,1,7,17,1,1.85,3.4,4.5
"20230409-Eibar-Levante",2023-04-09,"22_23","Eibar","Levante","D",1,1,0.6,0.2,2.2,1.2,0,0,1.2,0.4,0.6,0.8,10.2,16.2,4.2,5.4,2.4,3,1,5,1,2.5,2.9,3.2
"20230409-LasPalmas-Oviedo",2023-04-09,"22_23","Las Palmas","Oviedo","A",0,1,0.2,0.2,1.2,1,1,0,1.2,0.4,1.6,0.6,13.2,7.4,5.4,6,3.8,2.8,2,17,1,1.75,3.1,6.5
"20230409-Ponferradina-Leganes",2023-04-09,"22_23","Ponferradina","Leganes","A",0,1,0.2,0,1.2,0,0,0,0.6,0.2,1,2,11,9,4.8,3.8,3,2,19,18,1,2.75,2.9,2.88
"20230409-Huesca-Burgos",2023-04-09,"22_23","Huesca","Burgos","H",2,1,0.2,0.2,1.2,0.8,0,1,1,0.6,0.6,1.4,10.2,10,3.6,5,1.4,3,13,8,1,2.38,3,3.4
"20230410-Alaves-Andorra",2023-04-10,"22_23","Alaves","Andorra","D",0,0,0.4,0.4,1.4,1.8,2,1,0.4,1.2,0.4,0.4,12.8,12.4,6.8,4.8,3.6,2.6,5,11,1,1.73,3.3,6
"20230414-Albacete-Eibar",2023-04-14,"22_23","Albacete","Eibar","H",3,1,0,0.4,0.4,1.8,0,0,0.8,1.2,1.8,0.8,13.4,12.2,5.2,4.4,3,2.4,7,1,1,2.7,3,2.8
"20230415-Oviedo-Lugo",2023-04-15,"22_23","Oviedo","Lugo","H",2,1,0.4,0,1.6,0.8,1,0,0.6,0.2,0.4,0.6,7.6,9.8,6.4,3.8,2.4,2.8,15,22,1,1.65,3.4,6.5
"20230415-Granada-LasPalmas",2023-04-15,"22_23","Granada","Las Palmas","H",2,1,0.4,0.2,1.4,1,0,0,1,1.2,1,1.8,12.2,13.4,5,4.4,1.8,3.2,3,2,1,2.3,3,3.4
"20230415-Burgos-Ponferradina",2023-04-15,"22_23","Burgos","Ponferradina","D",2,2,0.2,0.2,0.8,1.2,0,0,0.6,0.6,1.2,0.6,10.8,10.8,4,5.6,3,3,8,19,1,2.3,2.9,3.6
"20230415-Zaragoza-Santander",2023-04-15,"22_23","Zaragoza","Santander","H",4,1,0.4,0.2,1.8,1,1,1,1.4,1.4,0.6,1.2,10.4,15,4.2,4.8,2.2,2.8,13,18,1,2.1,3,4.2
"20230416-Andorra-Huesca",2023-04-16,"22_23","Andorra","Huesca","H",1,0,0.4,0.2,1.8,1.2,0,1,1.2,0.8,0.4,0.8,13.4,12.8,4.8,3.8,2.2,2,13,10,1,1.75,3.3,5.5
"20230416-SpGijon-Alaves",2023-04-16,"22_23","Sp Gijon","Alaves","D",0,0,0.4,0.4,1.6,1.6,2,0,1.6,0.4,1.2,0.2,9.2,12.4,5.6,6.4,2.8,3.4,14,4,0,3.3,3,2.4
"20230416-Malaga-Cartagena",2023-04-16,"22_23","Malaga","Cartagena","H",1,0,0.4,0.6,1.6,1.8,1,3,1.2,1.6,0.8,1.8,9.2,12.4,4.6,3.6,2.6,3.8,20,7,1,2.45,3.2,3
"20230416-Tenerife-Ibiza",2023-04-16,"22_23","Tenerife","Ibiza","H",4,0,0.2,0.2,1.2,1.2,0,0,1,1.4,0.6,1.4,11.4,10.2,4.4,4.4,3.6,4,15,21,1,1.75,3.25,6
"20230416-Leganes-VillarrealB",2023-04-16,"22_23","Leganes","Villarreal B","H",1,0,0.2,0.2,0.6,1.2,1,0,0.4,1.4,1.8,1,8.4,13.6,3.6,4.2,2.2,2.2,16,13,1,1.91,3.25,4.75
"20230417-Levante-Mirandes",2023-04-17,"22_23","Levante","Mirandes","A",1,2,0.2,0.2,1.4,1,0,0,0.6,1.6,0.4,1.8,13,12.2,4.8,5.2,2.6,1.2,5,17,1,1.57,4,6
"20230421-Eibar-Zaragoza",2023-04-21,"22_23","Eibar","Zaragoza","D",1,1,0.2,0.4,1.2,1.8,0,2,1.2,1.6,1.4,0.8,11.8,13.8,3.6,4.4,3.2,2.2,1,10,1,2,2.9,4.75
"20230422-LasPalmas-Levante",2023-04-22,"22_23","Las Palmas","Levante","D",0,0,0.2,0.2,0.8,1.2,0,0,1,0.8,1.8,0.8,12.6,12,5,5.6,3.4,2.6,3,5,1,2.38,3,3.3
"20230422-Ibiza-Oviedo",2023-04-22,"22_23","Ibiza","Oviedo","A",1,2,0.2,0.6,1,2,0,2,1.4,1,2.2,0.6,9.8,8.4,4,5.8,3.6,2,21,14,0,3,2.8,2.75
"20230422-VillarrealB-Albacete",2023-04-22,"22_23","Villarreal B","Albacete","A",1,2,0.2,0.2,1,0.8,0,1,1.4,1.4,1.2,2,12.4,14.4,3.4,5,2.2,2.4,14,6,0,2.8,3.25,2.6
"20230422-Cartagena-SpGijon",2023-04-22,"22_23","Cartagena","Sp Gijon","H",2,1,0.6,0.4,1.8,1.8,0,0,1.6,1,1.4,0.4,11,7.4,3.2,5.4,3.6,2.6,7,16,1,2.1,3.2,3.8
"20230422-Ponferradina-Andorra",2023-04-22,"22_23","Ponferradina","Andorra","A",1,4,0.2,0.4,1.2,1.8,0,1,0.6,0.8,0.6,0.4,12.4,13.2,6,4.4,2.4,1.8,20,10,0,2.8,3,2.75
"20230423-Lugo-Malaga",2023-04-23,"22_23","Lugo","Malaga","A",0,2,0,0.6,0.6,2,0,2,0.4,1,1,0.4,9.6,8.8,4.2,4.8,2.8,3.4,22,19,0,3.4,3.1,2.3
"20230423-Mirandes-Burgos",2023-04-23,"22_23","Mirandes","Burgos","H",2,1,0.2,0.2,1,1,1,0,1.2,1,1.4,1.4,10.2,11.2,4.4,4.6,2,3,17,9,1,2.45,2.88,3.5
"20230423-Santander-Granada",2023-04-23,"22_23","Santander","Granada","H",1,0,0.2,0.6,0.8,1.8,0,1,1.4,1,1.8,0.8,14.8,9.8,4.8,3.8,3,2,18,2,0,3.8,3.2,2.1
"20230423-Alaves-Leganes",2023-04-23,"22_23","Alaves","Leganes","H",2,1,0.4,0.4,1.6,1.2,0,2,0.4,0.6,0.2,1.2,10.2,9.4,6.2,3.6,3.4,2.2,4,15,1,1.73,3.4,5.5
"20230424-Huesca-Tenerife",2023-04-24,"22_23","Huesca","Tenerife","D",1,1,0.2,0.4,1,1.6,0,1,0.6,1.8,0.8,0.6,11.8,13.4,4.2,4.6,3,2.8,14,13,0,3.1,3,2.6
"20230428-Santander-Ibiza",2023-04-28,"22_23","Santander","Ibiza","H",1,0,0.4,0.2,1.2,0.8,1,0,1.4,1.2,1.6,2.2,12.2,10.8,3.8,4,2.6,3.6,18,21,1,1.67,3.5,5.75
"20230429-Levante-Alaves",2023-04-29,"22_23","Levante","Alaves","H",2,0,0.2,0.6,1.2,2.2,0,1,0.8,0.8,0.8,0.2,11,8.8,4.8,5.4,2.2,3.2,5,2,1,2.25,3.1,3.5
"20230429-Albacete-Cartagena",2023-04-29,"22_23","Albacete","Cartagena","D",1,1,0.4,0.8,1.4,2.4,2,1,1.6,1.6,1.8,0.6,17,11.2,4.4,2.6,2.2,2.8,6,7,1,2.05,3.3,3.75
"20230429-Tenerife-Leganes",2023-04-29,"22_23","Tenerife","Leganes","H",1,0,0.2,0.4,1.2,1.2,0,0,1.2,0.8,0.6,1.4,13.8,8.6,5.2,2.8,2.4,2.4,13,17,1,2.05,2.88,4.5
"20230430-Andorra-Mirandes",2023-04-30,"22_23","Andorra","Mirandes","A",0,1,0.6,0.4,2.2,1.6,2,2,1.2,1.2,0.2,1,11.6,9.8,3,4.4,1.4,2.4,8,13,1,1.8,3.4,4.75
"20230430-Oviedo-Ponferradina",2023-04-30,"22_23","Oviedo","Ponferradina","H",3,2,0.6,0,2,0.6,3,0,1.2,0.6,0.8,1.4,7.8,11.4,4.8,4.8,2.2,3.8,12,20,1,2.1,3,4
"20230430-Granada-Eibar",2023-04-30,"22_23","Granada","Eibar","D",1,1,0.4,0,1.2,0.8,0,0,0.6,0.8,0.8,1.2,9,12.8,4.2,4.4,1.6,3.8,4,1,1,2.1,3.1,4
"20230430-Zaragoza-LasPalmas",2023-04-30,"22_23","Zaragoza","Las Palmas","D",1,1,0.4,0.2,1.8,1,0,0,1.6,0.8,0.8,1,16.2,13,5.4,5.4,2.2,3.4,13,5,1,2.63,3,3
"20230501-SpGijon-Lugo",2023-05-01,"22_23","Sp Gijon","Lugo","H",3,1,0.4,0,1.6,0.4,0,0,1.2,0.2,0.8,1.2,6.6,9.4,3.6,4.6,3.2,2.6,18,22,1,1.55,3.8,7
"20230501-Burgos-VillarrealB",2023-05-01,"22_23","Burgos","Villarreal B","H",1,0,0.2,0,0.8,0.4,0,0,1.2,0.6,1.8,1.2,10.6,11.2,3.2,2.6,2.8,2.2,12,16,1,2.2,3.1,3.6
"20230505-Alaves-Granada",2023-05-05,"22_23","Alaves","Granada","D",1,1,0.4,0.2,1.6,0.8,0,0,0.6,0.6,0.6,1,8.4,9.6,6,3,2.8,1.4,4,2,1,2.15,3,3.8
"20230506-Mirandes-Santander",2023-05-06,"22_23","Mirandes","Santander","D",1,1,0.6,0.6,2,1.8,3,2,1.4,1.6,1,1.4,10.6,11.8,4,4.6,2.6,2.6,11,16,1,2.38,3.1,3.2
"20230506-Leganes-Huesca",2023-05-06,"22_23","Leganes","Huesca","H",2,1,0.4,0.2,1.2,1,0,0,0.8,0.6,1.2,0.8,10,9.6,2.2,3.2,1.8,3.6,18,14,1,2.1,3,4
"20230506-Tenerife-Levante",2023-05-06,"22_23","Tenerife","Levante","H",1,0,0.4,0.2,1.8,1.2,1,1,1.4,1,0.4,0.8,15.2,12,5.4,6.2,1.6,3,12,4,0,3.1,3.1,2.45
"20230507-VillarrealB-SpGijon",2023-05-07,"22_23","Villarreal B","Sp Gijon","H",2,0,0,0.6,0.2,2,0,1,0.6,1.6,1.4,0.8,11.4,8.2,3.6,4.8,2.4,2.6,18,15,1,2.3,3,3.5
"20230507-Ibiza-Albacete",2023-05-07,"22_23","Ibiza","Albacete","A",0,5,0,0.4,0.2,1.4,0,0,0.8,1.6,2.4,1.8,8.8,16.8,3.8,3,3.6,2.6,21,6,0,4.75,3.4,1.8
"20230507-Ponferradina-Malaga",2023-05-07,"22_23","Ponferradina","Malaga","H",2,0,0,0.6,0.4,2,0,0,1,1,2,0.4,11.4,8.6,4.6,4.6,3.6,2.8,20,19,0,3,2.9,2.7
"20230507-Lugo-Andorra",2023-05-07,"22_23","Lugo","Andorra","D",2,2,0,0.6,0.4,2,0,0,0.4,1.2,1.4,0.4,8.6,11.8,5,4,2.2,1.2,22,12,0,5.25,3.5,1.75
"20230507-Oviedo-Zaragoza",2023-05-07,"22_23","Oviedo","Zaragoza","H",2,1,0.8,0.4,2.6,1.8,4,0,1.8,1.6,1,0.8,10,16.6,6.2,5.2,2.2,3.4,11,13,1,2.38,2.88,3.5
"20230507-Cartagena-Burgos",2023-05-07,"22_23","Cartagena","Burgos","D",0,0,0.6,0.4,2,1.4,0,1,1.4,1.4,0.8,1.4,10.2,10.6,3.4,4.2,3.2,2.4,7,9,1,1.75,3.25,5.25
"20230508-Eibar-LasPalmas",2023-05-08,"22_23","Eibar","Las Palmas","A",0,1,0,0.2,0.8,1,0,0,1,0.8,1.4,1,11.6,12.4,4.6,6,3.4,3,1,5,1,2.15,3.1,3.75
"20230512-Burgos-Leganes",2023-05-12,"22_23","Burgos","Leganes","A",0,3,0.2,0.6,1,1.8,0,1,1,1,1.2,0.8,11.6,12.8,3.8,3.6,2.6,2,9,15,1,2.6,2.8,3.2
"20230513-SpGijon-Oviedo",2023-05-13,"22_23","Sp Gijon","Oviedo","D",1,1,0.4,1,1.4,3,0,5,1.4,2,1.2,1,8.2,8.6,3.8,4.8,2.6,2.2,17,8,1,2.4,3,3.2
"20230513-Granada-Lugo",2023-05-13,"22_23","Granada","Lugo","H",2,0,0.2,0,1,0.4,0,0,0.8,0.8,1,1.8,8.4,8.6,3.4,5.6,2.8,2.4,3,22,1,1.25,5.25,15
"20230513-Zaragoza-Cartagena",2023-05-13,"22_23","Zaragoza","Cartagena","H",2,0,0.4,0.4,1.6,1.6,0,0,1.6,0.8,1,0.6,16,10.6,5.8,3.6,3,2.4,14,7,1,2.5,3.25,2.8
"20230513-Malaga-Mirandes",2023-05-13,"22_23","Malaga","Mirandes","H",2,0,0.6,0.6,2,2,0,0,1,1.2,0.6,0.8,10.6,9.2,5.4,5.2,3,3,19,13,1,2.2,3.2,3.4
"20230514-Santander-Eibar",2023-05-14,"22_23","Santander","Eibar","H",1,0,0.6,0,2,0.6,0,0,1.6,0.8,1.2,1.4,11.2,12.8,3.8,5.6,2.4,3.4,18,3,0,4,3.1,2.1
"20230514-Andorra-Tenerife",2023-05-14,"22_23","Andorra","Tenerife","H",1,0,0.4,0.6,1.6,2.2,0,2,1.4,1.4,0.8,0.2,11,15,3.4,4.8,1.8,1.8,11,10,1,2.4,3.25,3
"20230514-Albacete-Alaves",2023-05-14,"22_23","Albacete","Alaves","D",1,1,0.6,0.2,2,1.2,1,0,2.4,0.6,1.4,0.8,16.8,10.6,4.2,6.2,2.2,3.6,6,4,1,2.45,3.2,3
"20230514-Huesca-Ponferradina",2023-05-14,"22_23","Huesca","Ponferradina","D",1,1,0.2,0.2,1,0.8,0,1,0.8,1.4,1,2,9,11.4,2.8,4.6,4.8,3.6,18,20,1,2.15,3.2,3.6
"20230514-LasPalmas-VillarrealB",2023-05-14,"22_23","Las Palmas","Villarreal B","D",1,1,0.2,0.2,1,0.6,1,1,0.6,0.8,0.8,1.2,11.4,12.6,4.8,4.4,2.6,1.4,2,18,1,1.5,4,7
"20230515-Levante-Ibiza",2023-05-15,"22_23","Levante","Ibiza","D",0,0,0.2,0,1,0,0,0,0.8,0.4,0.8,3,12,7.8,5.6,4,2.6,3.8,5,21,1,1.33,5,9.5
"20230520-Cartagena-LasPalmas",2023-05-20,"22_23","Cartagena","Las Palmas","A",1,4,0.2,0.2,1,1.2,0,0,0.6,0.8,1,0.8,10.6,11,4.4,4.4,1.8,3,7,4,0,2.88,3.2,2.55
"20230520-Alaves-Malaga",2023-05-20,"22_23","Alaves","Malaga","H",2,1,0.2,0.6,1.2,2,0,1,0.8,1,1,0.4,11.6,11.4,6.6,5.2,4.2,2.6,4,19,1,1.67,3.5,6
"20230520-Eibar-SpGijon",2023-05-20,"22_23","Eibar","Sp Gijon","D",2,2,0,0.2,0.4,1,0,0,0.6,1,1.4,1.2,14.2,9,6.6,4.6,3.2,2.8,5,18,1,1.75,3.3,5.75
"20230520-Lugo-Huesca",2023-05-20,"22_23","Lugo","Huesca","A",1,2,0,0,0.2,0.6,0,0,0.8,0.6,2.2,1,8.2,7.6,5.4,3.4,2.2,4.2,22,18,0,4.2,3.1,2
"20230520-Ibiza-Zaragoza",2023-05-20,"22_23","Ibiza","Zaragoza","H",1,0,0,0.4,0.2,1.6,0,1,0.2,1.8,2.4,1,5.8,15.2,2.6,6,4.4,3,21,12,0,3.8,3.3,2.05
"20230520-VillarrealB-Levante",2023-05-20,"22_23","Villarreal B","Levante","A",2,3,0.2,0.2,0.8,1,0,0,0.8,0.6,1,0.6,13.2,15,5.2,6.8,1.2,2.2,16,5,0,4.33,3.5,1.85
"20230520-Tenerife-Burgos",2023-05-20,"22_23","Tenerife","Burgos","H",2,1,0.6,0.2,2,1,0,0,1.4,0.8,0.4,1.4,13.2,11.4,5,4.2,2.4,2,11,10,1,1.8,3.1,5.5
"20230520-Ponferradina-Albacete",2023-05-20,"22_23","Ponferradina","Albacete","D",1,1,0.2,0.6,1,2.2,0,0,1.6,2.4,2,0.8,10.2,15.8,3,3.8,3.4,2.2,20,6,0,4.2,3.4,1.91
"20230520-Mirandes-Granada",2023-05-20,"22_23","Mirandes","Granada","A",1,3,0.6,0.4,2,1.6,0,1,1.2,1.2,1,0.8,9,10,4,3.6,3,3.4,13,2,0,5,3.7,1.7
"20230521-Oviedo-Santander",2023-05-21,"22_23","Oviedo","Santander","H",1,0,0.8,0.6,2.6,2,0,1,2,1,1.2,1,9,8.6,4.2,3.4,2.2,2,9,16,1,2.15,3.1,3.8
"20230521-Leganes-Andorra",2023-05-21,"22_23","Leganes","Andorra","D",1,1,0.6,0.6,1.8,2,2,1,1.4,1.6,0.8,0.8,13.2,11.6,3.8,3.8,1.6,1.6,14,10,1,2,3,4.5
"20230526-Zaragoza-Tenerife",2023-05-26,"22_23","Zaragoza","Tenerife","D",1,1,0.2,0.6,1,2,0,1,1,1,1,0.6,12.2,14.6,6.4,6.6,2.8,3.4,13,10,1,2.3,3.2,3.1
"20230527-Andorra-VillarrealB",2023-05-27,"22_23","Andorra","Villarreal B","H",4,3,0.4,0.2,1.6,0.8,0,0,1.6,1.2,1,1.4,12.2,13.4,4.4,5.2,1.4,2.2,10,18,1,1.85,3.25,4.5
"20230527-Burgos-Lugo",2023-05-27,"22_23","Burgos","Lugo","A",0,1,0.2,0,0.8,0.2,0,0,0.6,0.8,1.4,2.2,10.6,8.2,3.8,4.8,1.8,1.6,11,22,1,1.65,3.4,6.5
"20230527-Albacete-Mirandes",2023-05-27,"22_23","Albacete","Mirandes","H",2,1,0.4,0.4,1.8,1.4,0,0,2,1,0.8,1.4,15.2,9.6,4,4.4,2.2,2.8,6,15,1,1.75,3.6,4.75
"20230527-Malaga-Ibiza",2023-05-27,"22_23","Malaga","Ibiza","D",1,1,0.4,0.2,1.4,0.8,0,1,1,0.4,0.8,1.6,12.8,5.8,5.2,3,2.2,4.2,19,21,1,1.6,3.75,6
"20230527-Granada-Leganes",2023-05-27,"22_23","Granada","Leganes","H",2,0,0.4,0.4,1.6,1.4,2,0,1.4,1.4,0.8,1,10.4,12.8,3,3.4,3.4,1.8,1,13,1,1.5,4.33,6.5
"20230527-Huesca-Eibar",2023-05-27,"22_23","Huesca","Eibar","A",0,1,0.2,0,1.2,0.6,1,0,1,0.8,1,1.2,8.8,15.6,3.6,8,3.2,2.6,14,5,0,2.88,3.4,2.4
"20230527-LasPalmas-Alaves",2023-05-27,"22_23","Las Palmas","Alaves","D",0,0,0.4,0.4,1.8,1.6,1,1,1.4,1.2,0.6,1.2,12.2,13.2,3.8,6.8,2.4,4.2,2,4,1,2.05,3.25,3.75
"20230527-Levante-Oviedo",2023-05-27,"22_23","Levante","Oviedo","H",2,1,0.4,0.8,1.6,2.6,1,1,1,1.8,0.6,1,15,9,6.4,4,2.4,2,5,8,1,1.55,4,6
"20230528-Santander-Cartagena",2023-05-28,"22_23","Santander","Cartagena","H",3,1,0.6,0.2,2,1,0,0,0.8,0.8,0.4,1.6,10.4,10.4,3.8,4.6,2,2,16,9,0,2.63,3.25,2.63
"20230528-SpGijon-Ponferradina",2023-05-28,"22_23","Sp Gijon","Ponferradina","A",1,4,0.2,0.2,1,1,0,0,1.4,1.4,1.6,1.8,9.8,8,3.8,3.6,3.4,3.6,17,20,1,1.85,3.4,4.33
"20230811-Amorebieta-Levante",2023-08-11,"23_24","Amorebieta","Levante","D",1,1,0.6,0.6,1.8,2,1,2,0.8,1.4,1.8,0.8,14.6,17.8,5.6,6.8,2,2.6,1,13,0,3.1,3.25,2.3
"20230811-Valladolid-SpGijon",2023-08-11,"23_24","Valladolid","Sp Gijon","H",2,0,0.8,0.2,2.4,1,4,0,2,1.4,0.6,2,14.2,12.6,6.4,4.4,0.8,2.4,3,18,1,1.91,3.4,4.2
"20230812-Santander-Eibar",2023-08-12,"23_24","Santander","Eibar","H",4,0,0.6,0.2,2,1,1,1,1.2,0.8,0.6,1,11.8,15.2,3.2,7.4,1.8,2.6,4,15,0,2.9,3.1,2.6
"20230812-Zaragoza-VillarrealB",2023-08-12,"23_24","Zaragoza","Villarreal B","H",2,0,0.2,0.2,1,0.8,0,0,1,1.6,1,1.8,11.8,12.6,5.8,4.8,2.4,2.8,5,17,1,1.73,3.5,5.5
"20230813-Burgos-Huesca",2023-08-13,"23_24","Burgos","Huesca","D",1,1,0.2,0.2,0.8,1,0,0,0.4,0.8,1.2,1,12,11,4.8,4.6,1.8,2.4,7,17,1,2.25,3.1,3.5
"20230813-Albacete-Espanol",2023-08-13,"23_24","Albacete","Espanol","D",1,1,0.4,0.2,1.8,1,1,0,2,1,0.8,1,13.4,12,4.2,5.2,2.2,2,9,16,0,3.3,3.3,2.25
"20230813-Leganes-Andorra",2023-08-13,"23_24","Leganes","Andorra","A",0,1,0.4,0.4,1.4,1.6,0,1,1.2,1.6,1,1.4,13.2,12.2,3.8,4.6,1.4,1.8,12,15,1,2.3,3.1,3.5
"20230814-Mirandes-Alcorcon",2023-08-14,"23_24","Mirandes","Alcorcon","H",4,0,0.2,0.4,0.8,1.4,0,1,0.8,1,1.6,0.8,11,8.8,4.8,4,2.6,3.4,13,15,1,2.5,3.1,3
"20230814-Tenerife-Oviedo",2023-08-14,"23_24","Tenerife","Oviedo","H",1,0,0.6,0.6,2,2,0,0,1,1.6,0.6,1.2,13.4,9.6,6,3.8,3.8,1.6,14,15,1,2.05,3.2,4
"20230818-Andorra-Cartagena",2023-08-18,"23_24","Andorra","Cartagena","H",3,2,0.6,0,2.2,0.2,2,0,1.8,0.4,1.2,2,13,10.4,3.8,5,1.6,1.6,6,16,1,1.91,3.5,4
"20230818-Zaragoza-Valladolid",2023-08-18,"23_24","Zaragoza","Valladolid","H",1,0,0.4,1,1.4,3,1,5,1.2,2.2,0.8,0.2,12.6,14.4,5.8,6,1.4,1.6,5,4,1,2.38,3.1,3.2
"20230819-Eibar-Elche",2023-08-19,"23_24","Eibar","Elche","H",2,1,0.2,0,0.8,0,0,0,0.6,0,1.6,1,16.8,14,7.8,4,2.8,0,21,16,1,2.2,3.1,3.6
"20230819-Espanol-Santander",2023-08-19,"23_24","Espanol","Santander","H",2,0,0.2,0.6,1,2,0,2,1.2,1.8,1.2,0.6,12,12,5.2,2.8,2.4,1.6,14,4,1,1.8,3.5,4.75
"20230819-Levante-Burgos",2023-08-19,"23_24","Levante","Burgos","H",3,2,0.4,0,1.6,0.4,0,0,1.2,0.4,1,1.4,16.2,13.2,5,4.4,2,2,12,10,1,1.67,3.5,6
"20230819-Alcorcon-Leganes",2023-08-19,"23_24","Alcorcon","Leganes","A",0,2,0.4,0.4,1.4,1.4,0,0,1,1.2,1.4,1,11.4,13.4,4.6,3.8,2.8,2.2,21,16,1,2.55,2.88,3.2
"20230820-Oviedo-Ferrol",2023-08-20,"23_24","Oviedo","Ferrol","D",1,1,0.4,0.5,1.4,3,0,1,1,1,1,0,8.2,10,3.2,4,1.2,2,17,10,1,2.05,3,4.33
"20230820-SpGijon-Mirandes",2023-08-20,"23_24","Sp Gijon","Mirandes","H",3,0,0,0.2,0.4,0.8,0,1,0.8,1.4,2.2,1.6,12,12.2,3.4,4.4,3.4,2.2,20,6,1,1.83,3.3,4.75
"20230820-Albacete-Amorebieta",2023-08-20,"23_24","Albacete","Amorebieta","D",2,2,0.4,0.4,1.8,1.4,0,0,2,0.6,0.8,1.8,14.6,13.4,5.2,6,2.2,1.8,15,14,1,1.62,3.6,6.5
"20230821-VillarrealB-Eldense",2023-08-21,"23_24","Villarreal B","Eldense","H",3,1,0.2,0.5,0.8,3,0,1,1.6,1,2,0,11.6,8,3.4,6,3.2,1,21,12,1,2.25,3.3,3.3
"20230821-Huesca-Tenerife",2023-08-21,"23_24","Huesca","Tenerife","A",0,2,0.2,0.6,1,2,0,1,1,1,1.2,0.6,10.4,13.2,5.4,6,2.8,4.6,17,11,0,2.88,2.8,2.88
"20230825-Cartagena-Levante",2023-08-25,"23_24","Cartagena","Levante","A",0,1,0,0.6,0,2.2,0,1,0.8,1.8,2.6,1.2,9.8,17.6,4.4,5.6,2.2,2.6,20,5,0,2.9,3,2.6
"20230826-Elche-VillarrealB",2023-08-26,"23_24","Elche","Villarreal B","H",1,0,0,0.2,0,0.8,0,1,0.5,1.8,1.5,2.2,13.5,11.6,4,2.8,1,3.6,20,12,1,1.62,3.6,6.5
"20230826-Valladolid-Alcorcon",2023-08-26,"23_24","Valladolid","Alcorcon","A",0,2,0.8,0.2,2.4,0.8,0,0,1.8,0.4,0.4,1.8,14.4,12,5.2,5.4,1.6,2.4,10,22,1,1.75,3.4,5.5
"20230826-Burgos-Oviedo",2023-08-26,"23_24","Burgos","Oviedo","H",1,0,0,0.2,0.2,1,0,0,0.8,0.8,2,1,13.2,10.4,4.8,3.6,2,1,19,20,1,2.55,2.88,3.2
"20230826-Tenerife-Zaragoza",2023-08-26,"23_24","Tenerife","Zaragoza","A",0,1,0.6,0.6,2,2,2,2,1.2,1.2,0.6,0.4,12,12.6,5.6,5.8,5,1.8,3,2,1,2.1,3.1,4
"20230827-Mirandes-Espanol",2023-08-27,"23_24","Mirandes","Espanol","A",0,1,0.2,0.4,0.6,1.6,0,1,1.2,1.6,2,0.8,13.4,14.6,4,5.8,2.2,2.2,11,8,0,3.6,3.1,2.25
"20230827-Leganes-Albacete",2023-08-27,"23_24","Leganes","Albacete","H",2,0,0.4,0.2,1.4,1.4,1,0,1.2,1.4,0.8,1.2,10.2,14.4,3,4.6,2.4,2.6,11,19,1,2.4,3,3.3
"20230827-Ferrol-SpGijon",2023-08-27,"23_24","Ferrol","Sp Gijon","H",2,0,0.333333333333333,0.2,2,1,0,1,1,1.4,0.5,1.8,7.5,12.8,3.5,4,2,3,7,11,1,2.45,3,3.2
"20230827-Amorebieta-Andorra",2023-08-27,"23_24","Amorebieta","Andorra","H",3,0,0.4,0.8,1.6,2.6,0,3,1,2,1.6,1.2,14.6,14.4,7.4,4.4,1.2,1.2,18,5,0,3.3,3,2.4
"20230828-Eldense-Eibar",2023-08-28,"23_24","Eldense","Eibar","H",2,1,0.333333333333333,0.4,1.5,1.4,0,1,1,1,1.5,1.6,9.5,15.4,5.5,7.6,1,2.4,16,17,0,2.9,3,2.7
